Site ID,Date,On Road,Direction,Ref Road,Travel,ADT 2020,AM Hour,AM Volume,PM Hour,PM Volume,2019,2018,2017,2016,,,,,,,,
3668,5/5/2020,Signal Butte Rd,N ,Apache Tr,B ,5935,11:00 AM,390,5:00 PM,555,7102,8900,8374,10267,,,,,,,,
3663,3/9/2020,Signal Butte Rd,N ,Broadway Rd,B ,13082,11:00 AM,973,4:15 PM,1073,14052,11940,10736,12456,,,,,,,,
4032,5/18/2020,Signal Butte Rd,N ,Brown Rd,B ,787,9:15 AM,47,4:45 PM,76,808,680,785,664,,,,,,,,
3682,5/13/2020,Signal Butte Rd,N ,University Dr,B ,3517,11:15 AM,241,3:15 PM,289,3911,5425,3930,3796,,,,,,,,
3884,10/5/2020,Sisson Rd,E,363rd Ave,B,27,10:30 AM,6,5:00 PM,6,66,39,20,26,,,,,,,,
7192,4/8/2020,Skylark Dr,N,Beardsley Rd,B,927,10:15 AM,113,2:45 PM,80,1200,1259,1276,1158,,,,,,,,
7077,6/23/2020,Sossaman Rd,S,Germann Rd,B,9954,11:15 AM,669,4:45 PM,782,18509,12236,11402,10033,,,,,,,,
4807,6/23/2020,Sossaman Rd,N ,Hunt Hwy,B ,1200,9:00 AM,82,4:30 PM,125,1422,1257,1613,1249,,,,,,,,
7075,5/19/2020,Sossaman Rd,N,McDowell Rd,B,298,10:30 AM,25,1:45 PM,26,316,583,346,309,,,,,,,,
4047,6/1/2020,Sossaman Rd,S ,Riggs Rd,B ,2746,9:15 AM,189,5:00 PM,246,3228,C,2482,2283,,,,,,,,
3698,8/10/2020,South Lake Rd,S,Bartlett Dam Rd,B,202,8:45 AM,22,2:00 PM,37,136,309,163,161,,,,,,,,
7244,8/18/2020,South Park Rd,S,Lake Pleasant Entrance Rd,B,998,9:45 AM,76,2:15 PM,87,753,414,748,974,,,,,,,,
3318,11/4/2020,Southern Ave,E,43rd Ave,B,16434,7:15 AM,1000,5:00 PM,1352,18903,21097,21689,20857,,,,,,,,
3752,11/4/2020,Southern Ave,E,51st Ave,B,17808,7:15 AM,1084,3:45 PM,1443,18539,14847,17447,22875,,,,,,,,
7156,11/16/2020,Southern Ave,E,67th Ave,B,11193,7:30 AM,716,3:00 PM,890,16808,12406,17727,C,,,,,,,,
3307,11/16/2020,Southern Ave,E,75th Ave,B,3158,7:15 AM,187,3:15 PM,282,3972,3506,3495,3093,,,,,,,,
4260,2/18/2020,Southern Ave,E ,96th St,B ,10172,11:15 AM,835,4:45 PM,1285,15031,13451,12592,13907,,,,,,,,
3413,11/18/2020,Southern Ave,E,107th Ave,B,2824,6:30 AM,202,4:15 PM,289,2749,1691,2345,2115,,,,,,,,
3796,11/18/2020,Southern Ave,E,Avondale Blvd,B,3238,7:00 AM,224,4:30 PM,319,3185,2442,3014,2522,,,,,,,,
3414,11/18/2020,Southern Ave,W,Avondale Blvd,B,2041,10:30 AM,145,5:00 PM,159,2133,1584,1236,1710,,,,,,,,
4262,,Southern Ave,E,Crismon Rd,B,C,,,,,NC,C,C,C,,,,,,,,
3202,11/18/2020,Southern Ave,E,El Mirage Rd,B,1577,10:45 AM,122,5:00 PM,130,1433,1355,588,1224,,,,,,,,
3203,11/18/2020,Southern Ave,W,El Mirage Rd,B,930,10:45 AM,87,12:30 PM,83,1254,664,715,570,,,,,,,,
5000,2/19/2020,Southern Ave,W,Ellsworth Rd,B,12867,11:00 AM,1058,2:30 PM,1141,13570,10658,8942,12113,,,,,,,,
3181,12/7/2020,Southern Ave,E,Jackrabbit Tr,B,352,9:00 AM,28,4:15 PM,63,402,445,510,433,,,,,,,,
3223,9/8/2020,Southern Ave,E,Johnson Rd,B,1208,10:30 AM,102,1:15 PM,80,1286,1321,1224,1019,,,,,,,,
4725,9/14/2020,Southern Ave,W,Johnson Rd,B,1085,6:30 AM,91,1:15 PM,68,1165,1373,1290,805,,,,,,,,
3810,12/2/2020,Southern Ave,W,MC 85,B,523,6:30 AM,35,3:30 PM,68,404,570,742,404,,,,,,,,
4745,2/18/2020,Southern Ave,W ,Meridian Rd,B ,8108,11:15 AM,510,3:45 PM,789,8327,6854,8793,9112,,,,,,,,
7257,9/8/2020,Southern Ave,E,Palo Verde Rd,B,1329,11:15 AM,108,3:45 PM,106,1397,1703,1426,1360,,,,,,,,
4264,2/18/2020,Southern Ave,E ,Signal Butte Rd,B ,9018,7:30 AM,545,4:15 PM,854,9096,9890,7594,8350,,,,,,,,
7173,12/14/2020,Southern Ave,E,SR 85,B,2696,7:15 AM,171,4:30 PM,203,3380,4678,2861,2684,,,,,,,,
7254,8/31/2020,Southern Ave,W,SR 85,B,1572,11:15 AM,126,1:15 PM,120,1580,1573,1625,1420,,,,,,,,
3247,8/31/2020,Southern Ave,E ,Wilson Ave,B ,1706,11:15 AM,152,1:15 PM,123,1537,1705,1556,1550,,,,,,,,
7179,3/23/2020,Spanish Garden Dr,N,Aleppo Dr,B,1842,10:30 AM,188,1:00 PM,208,2668,4186,3880,3136,,,,,,,,
7180,3/23/2020,Spanish Garden Dr,S,Aleppo Dr,B,1850,10:45 AM,199,12:45 PM,195,3154,4021,3213,3136,,,,,,,,
4154,3/23/2020,Spanish Garden Dr,N ,Camino Del Sol,B ,1052,11:00 AM,139,12:45 PM,123,3551,1938,3618,1651,,,,,,,,
4157,3/23/2020,Spanish Garden Dr,S ,Camino Del Sol,B ,1052,11:00 AM,139,12:45 PM,123,3500,4468,1973,3518,,,,,,,,
3113,3/16/2020,Spanish Garden Dr,S,R H Johnson Blvd,B,1697,10:15 AM,166,1:15 PM,193,2231,3107,3555,2917,,,,,,,,
4117,4/7/2020,Stardust Blvd,E ,135th Ave,B ,1948,10:30 AM,212,12:30 PM,217,4124,3517,3509,5392,,,,,,,,
4116,4/7/2020,Stardust Blvd,W ,135th Ave,B ,1997,10:15 AM,208,12:15 PM,223,4396,3510,4424,3897,,,,,,,,
7196,4/8/2020,Stardust Blvd,W,Aurora Dr,E,754,11:15 AM,104,1:30 PM,73,1639,1635,1831,1832,,,,,,,,
7197,4/8/2020,Stardust Blvd,W,Aurora Dr,W,746,9:30 AM,80,1:15 PM,72,1563,1391,1610,1735,,,,,,,,
4091,4/8/2020,Stardust Blvd,N,Beardsley Rd,B ,2038,9:45 AM,221,1:00 PM,198,3987,3924,3688,4350,,,,,,,,
4101,3/25/2020,Stardust Blvd,N ,R H Johnson Blvd,B ,2570,10:30 AM,274,12:45 PM,237,5164,5646,4622,5413,,,,,,,,
4102,3/25/2020,Stardust Blvd,S ,R H Johnson Blvd,B ,1161,10:00 AM,123,1:30 PM,116,2745,3153,2989,2953,,,,,,,,
4790,8/3/2020,Stewart Mountain Dam Rd,E,Bush Hwy,B ,239,10:30 AM,55,4:30 PM,41,229,227,263,205,,,,,,,,
4165,1/15/2020,Sun City Blvd,W ,103rd Ave,B ,1674,11:15 AM,181,4:30 PM,141,1654,1673,1368,1652,,,,,,,,
2958,1/15/2020,Sun City Blvd,E,109th Ave,B,1175,8:45 AM,114,1:45 PM,103,1097,1254,1055,1060,,,,,,,,
3022,1/15/2020,Sun City Blvd,E ,El Rancho Dr,B ,1252,9:15 AM,135,1:45 PM,108,1168,1258,1049,885,,,,,,,,
3029,1/15/2020,Sun City Blvd,E ,Palmer Dr,B ,1675,8:45 AM,148,4:30 PM,159,1552,1531,1331,1087,,,,,,,,
3584,1/7/2020,Sun Lakes Blvd,S,Riggs Rd,B,5187,11:15 AM,479,12:15 PM,476,7196,6262,3900,6106,,,,,,,,
8285,1/7/2020,Sun Lakes Blvd,S,Riggs Rd,N,2496,11:15 AM,242,2:45 PM,251,,,,,,,,,,,,
8286,1/7/2020,Sun Lakes Blvd,S,Riggs Rd,S,2691,9:45 AM,274,12:15 PM,264,,,,,,,,,,,,
7221,7/6/2020,Sun Valley Pkwy,E,219th Ave,E,5034,9:45 AM,563,12:15 PM,366,C,C,3374,2588,,,,,,,,
7222,7/6/2020,Sun Valley Pkwy,E,219th Ave,W,3970,11:00 AM,283,12:15 PM,335,C,C,3018,2641,,,,,,,,
7223,7/6/2020,Sun Valley Pkwy,W,219th Ave,E,3200,9:15 AM,314,1:45 PM,259,C,C,2962,2594,,,,,,,,
7224,7/6/2020,Sun Valley Pkwy,W,219th Ave,W,3331,9:45 AM,321,2:00 PM,264,C,C,2896,2443,,,,,,,,
4504,7/6/2020,Sun Valley Pkwy,W,251st Ave (Alignment),E,4495,10:00 AM,474,1:00 PM,413,C,4235,2928,2425,,,,,,,,
4505,7/6/2020,Sun Valley Pkwy,W,251st Ave (Alignment),W,5234,6:00 AM,381,2:15 PM,469,C,3253,2990,2415,,,,,,,,
4502,7/13/2020,SUN VALLEY PKWY,S,291ST AVE,N,563,6:30 AM,52,1:00 PM,38,373,491,382,308,,,,,,,,
4503,7/13/2020,SUN VALLEY PKWY,S ,291ST AVE,S ,370,11:15 AM,30,1:15 PM,36,396,420,415,304,,,,,,,,
3098,7/6/2020,Sun Valley Pkwy,E,Crozier Ext Rd (Alignment),E,3186,9:15 AM,300,2:00 PM,269,C,C,3060,2606,,,,,,,,
3099,7/6/2020,Sun Valley Pkwy,E ,Crozier Ext Rd (Alignment),W ,3295,9:15 AM,300,2:00 PM,269,C,C,3069,2997,,,,,,,,
7225,7/6/2020,Sun Valley Pkwy,W,Desert Oasis Blvd,E,479,7:15 AM,46,1:45 PM,40,C,578,362,315,,,,,,,,
7226,7/6/2020,Sun Valley Pkwy,W,Desert Oasis Blvd,W,655,8:45 AM,49,4:45 PM,63,C,432,393,302,,,,,,,,
3275,7/13/2020,Sun Valley Pkwy,N,McDowell Rd,N,3230,10:45 AM,183,5:15 PM,290,3868,C,1699,1865,,,,,,,,
3276,7/13/2020,Sun Valley Pkwy,N ,McDowell Rd,S ,4753,6:45 AM,347,1:45 PM,299,3880,C,2321,1881,,,,,,,,
4500,7/13/2020,Sun Valley Pkwy,N,Tartesso Pkwy,N,346,10:00 AM,36,2:45 PM,26,46,C,328,301,,,,,,,,
4501,7/13/2020,Sun Valley Pkwy,N ,Tartesso Pkwy,S ,378,9:45 AM,48,2:15 PM,33,393,C,372,289,,,,,,,,
7195,4/8/2020,Sunglow Dr,N,Stardust Blvd,B,531,11:00 AM,69,12:15 PM,51,698,998,791,1109,,,,,,,,
4021,9/21/2020,Table Mesa Rd,E ,I 17   (Negative Roadway),B ,167,11:15 AM,26,12:45 PM,28,99,245,165,C,,,,,,,,
4022,9/21/2020,Table Mesa Rd,W ,I 17   (Negative Roadway),B ,625,6:15 AM,83,12:15 PM,72,538,440,580,C,,,,,,,,
3086,,Talisman Rd,W ,Boswell Blvd,B ,C,,,,,1441,1174,2020,2312,,,,,,,,
3056,2/11/2020,Talisman Rd,E ,Tropicana Cir,B ,2221,10:45 AM,246,1:15 PM,244,2527,3821,3645,4674,,,,,,,,
2922,6/17/2020,Thomas Rd,W,Perryville Rd,B,1103,8:30 AM,82,5:00 PM,98,1093,1731,2185,1009,,,,,,,,
3042,2/12/2020,Thunderbird Blvd,E,99th Ave,B,24345,10:45 AM,1888,4:15 PM,1941,22926,23930,23244,NC,,,,,,,,
4080,2/3/2020,Thunderbird Blvd,W,99th Ave,B,16412,11:00 AM,1218,3:00 PM,1383,17213,17451,17370,16379,,,,,,,,
8255,2/3/2020,Thunderbird Blvd,W,99th Ave,E,7739,11:00 AM,644,12:15 PM,659,,,,,,,,,,,,
8256,2/3/2020,Thunderbird Blvd,W,99th Ave,W,8673,10:45 AM,578,4:30 PM,770,,,,,,,,,,,,
4087,2/11/2020,Thunderbird Blvd,E,103rd Ave,B,14407,11:15 AM,1176,1:45 PM,1192,18438,18016,18651,15833,,,,,,,,
8261,2/11/2020,Thunderbird Blvd,E,103rd Ave,E,5452,11:15 AM,600,1:30 PM,549,,,,,,,,,,,,
8262,2/11/2020,Thunderbird Blvd,E,103rd Ave,W,8955,7:45 AM,636,3:45 PM,796,,,,,,,,,,,,
3049,1/29/2020,Thunderbird Blvd,W ,108th Dr,B ,6364,7:30 AM,488,4:45 PM,634,6204,6420,5865,7271,,,,,,,,
3050,1/29/2020,Thunderbird Blvd,W ,111th Ave,B ,3766,11:15 AM,333,1:15 PM,311,3556,3676,3937,4188,,,,,,,,
3047,1/29/2020,Thunderbird Blvd,E ,Del Webb Blvd,E ,6319,7:15 AM,678,12:15 PM,514,6012,6440,5945,6298,,,,,,,,
3046,1/29/2020,Thunderbird Blvd,E,Del Webb Blvd,W,8100,10:15 AM,594,4:45 PM,854,7910,8284,8388,11052,,,,,,,,
3066,1/29/2020,Thunderbird Blvd,W,Del Webb Blvd,E,3002,7:30 AM,292,12:45 PM,255,2896,5233,3113,3075,,,,,,,,
3065,1/29/2020,Thunderbird Blvd,W ,Del Webb Blvd,W ,4703,9:45 AM,259,4:45 PM,628,3638,4169,5829,5929,,,,,,,,
3051,1/29/2020,Thunderbird Blvd - N,W,Del Webb Blvd,B,2529,9:00 AM,227,2:45 PM,226,2544,2447,2443,3428,,,,,,,,
4111,4/7/2020,Tom Ryan Dr,N ,Deer Valley Dr,B ,948,11:15 AM,125,1:30 PM,99,1498,1170,1735,1408,,,,,,,,
4110,4/7/2020,Tom Ryan Dr,S ,Deer Valley Dr,B ,316,10:00 AM,41,12:15 PM,32,866,793,1228,1125,,,,,,,,
4509,7/15/2020,Tonopah Salome Hwy,E ,339th Ave,B ,244,9:00 AM,21,4:00 PM,21,287,238,299,225,,,,,,,,
7228,7/15/2020,Tonopah Salome Hwy,W,Miller Rd,B,761,8:30 AM,59,2:15 PM,76,546,624,879,297,,,,,,,,
4143,3/23/2020,Trail Ridge Dr,N ,R H Johnson Blvd,B ,695,11:15 AM,74,12:45 PM,76,1030,1398,1280,1775,,,,,,,,
4145,3/23/2020,Trail Ridge Dr,S ,R H Johnson Blvd,B ,1056,9:45 AM,114,1:15 PM,126,1832,1950,1992,1795,,,,,,,,
3248,8/31/2020,Turner Rd,N ,Baseline Rd,B ,120,9:00 AM,18,12:15 PM,10,137,100,151,101,,,,,,,,
3279,,Turner Rd,S ,Baseline Rd,B ,C,,,,,487,373,386,258,,,,,,,,
3868,8/31/2020,Turner Rd,S,MC 85   (Extension),B,330,7:15 AM,29,1:30 PM,26,415,339,310,319,,,,,,,,
3185,12/7/2020,TUTHILL RD,N,DUNLAP RD,B,278,8:15 AM,28,2:30 PM,32,347,210,204,300,,,,,,,,
3824,12/7/2020,Tuthill Rd,N,Elliot Rd,B,8465,10:00 AM,592,3:45 PM,639,9725,9565,7669,7944,,,,,,,,
7167,12/9/2020,Tuthill Rd,N,Germann Rd,B,412,11:15 AM,31,2:00 PM,57,527,555,547,612,,,,,,,,
3257,12/7/2020,Tuthill Rd,N,Narramore Rd,B,5328,11:15 AM,391,4:45 PM,405,5810,5229,4099,4369,,,,,,,,
7168,12/9/2020,Tuthill Rd,N,Queen Creek Rd,B,141,10:30 AM,9,2:15 PM,25,181,111,226,322,,,,,,,,
7166,12/9/2020,Tuthill Rd,N,Ray Rd,B,1480,6:00 AM,114,1:30 PM,196,1953,1296,1278,1909,,,,,,,,
3834,12/9/2020,Tuthill Rd,S,Ray Rd,B,1367,5:45 AM,123,1:15 PM,182,1593,1061,1406,1508,,,,,,,,
3075,3/2/2020,Union Hills Dr,E ,99th Ave,B ,17210,11:15 AM,1403,12:15 PM,1482,17832,15755,C,16848,,,,,,,,
3070,3/9/2020,Union Hills Dr,E ,107th Ave,B ,12259,10:45 AM,921,5:15 PM,1069,11010,10716,C,8867,,,,,,,,
2993,3/9/2020,Union Hills Dr,W ,107th Ave,B ,12023,11:15 AM,846,4:45 PM,1041,11956,C,C,14218,,,,,,,,
4203,2/26/2020,Union Hills Dr,E ,Westbrook Pkwy,B ,20564,11:15 AM,1690,1:00 PM,1719,16499,17602,16123,17769,,,,,,,,
3670,5/13/2020,University Dr,E ,Crismon Rd,B ,14506,7:45 AM,847,3:15 PM,1150,16481,14170,14969,13024,,,,,,,,
4276,,University Dr,E ,Ellsworth Rd,B ,C,,,,,20885,21815,18180,18892,,,,,,,,
3649,5/13/2020,University Dr,E ,Higley Rd,B ,13377,10:15 AM,873,4:00 PM,1082,17374,16399,15577,13800,,,,,,,,
4282,5/13/2020,University Dr,W ,Meridian Rd,B ,11356,10:45 AM,780,3:15 PM,876,12544,12077,11030,9123,,,,,,,,
3650,5/13/2020,University Dr,W ,Power Rd,B ,12499,11:15 AM,793,4:45 PM,986,11024,13585,13369,13679,,,,,,,,
4280,5/13/2020,University Dr,E ,Signal Butte Rd,B ,12046,10:45 AM,775,3:15 PM,926,14082,13788,11500,10779,,,,,,,,
4795,8/3/2020,Usery Park Rd,E,Usery Pass Rd,B,347,5:45 AM,41,6:30 PM,39,444,304,295,256,,,,,,,,
3675,8/3/2020,Usery Pass Rd,S ,Bush Hwy,B ,4287,11:00 AM,290,2:00 PM,340,3467,3851,4627,3241,,,,,,,,
4796,8/3/2020,Usery Pass Rd,N,Gun Range Rd,B,4075,10:15 AM,241,2:00 PM,332,3141,3303,3445,3127,,,,,,,,
3688,5/19/2020,Usery Pass Rd,N,McDowell Rd,B,7555,9:45 AM,599,2:45 PM,515,6097,3987,4174,4853,,,,,,,,
8297,5/19/2020,Usery Pass Rd,N,McDowell Rd,N,3283,11:15 AM,231,5:30 PM,287,,,,,,,,,,,,
8298,5/19/2020,Usery Pass Rd,N,McDowell Rd,S,4272,9:45 AM,406,12:45 PM,268,,,,,,,,,,,,
3516,,Val Vista Dr,N ,Chandler Heights Rd,B ,C,,,,,15730,17071,16254,14865,,,,,,,,
4228,7/13/2020,Val Vista Dr,S ,Riggs Rd,B ,4174,7:30 AM,301,5:00 PM,340,3331,3165,5368,4198,,,,,,,,
3646,2/4/2020,Val Vista Dr,S ,Thomas Rd,B ,7360,7:30 AM,570,3:30 PM,614,8210,9665,9430,7802,,,,,,,,
3282,10/21/2020,Van Buren St,W,339th Ave,B,1200,11:00 AM,70,4:00 PM,114,1055,802,1017,911,,,,,,,,
7284,10/26/2020,Van Buren St,E,355th Ave,B,895,6:30 AM,65,5:45 PM,83,919,878,912,780,,,,,,,,
3908,10/26/2020,Van Buren St,W,355th Ave,B,681,6:45 AM,68,5:45 PM,73,738,516,573,678,,,,,,,,
3284,11/9/2020,VAN BUREN ST,E,379TH AVE,B,421,7:30 AM,41,6:30 PM,36,468,442,477,235,,,,,,,,
3808,12/7/2020,Van Buren St,W,Citrus Rd,B,6747,6:45 AM,475,4:15 PM,635,1470,1928,2179,2022,,,,,,,,
3333,11/30/2020,Van Buren St,W,Harquahala Valley Rd,B,18,8:45 AM,2,12:45 PM,6,26,24,67,72,,,,,,,,
2932,12/7/2020,Van Buren St,E,Jackrabbit Tr,B,705,6:45 AM,56,4:15 PM,72,1039,1372,1281,1172,,,,,,,,
4506,7/13/2020,Van Buren St,W ,Sun Valley Pkwy,B ,1919,6:30 AM,122,2:45 PM,149,2046,1853,2045,1662,,,,,,,,
4705,,Venture Dr,S ,Anthem Wy,B ,C,,,,,3966,3656,4523,3752,,,,,,,,
7123,10/27/2020,Venture Dr,W,Gavilan Peak Pkwy,B,2173,7:15 AM,179,4:45 PM,221,2121,1284,2081,2081,,,,,,,,
3262,12/7/2020,Verrado Wy,N,Beloat Rd,B,956,7:45 AM,84,3:15 PM,93,1152,142,729,664,,,,,,,,
3189,12/9/2020,Verrado Wy,N,Broadway Rd,B,2695,7:00 AM,173,3:30 PM,306,3279,2833,3048,3453,,,,,,,,
3191,12/9/2020,Verrado Wy,N,MC 85,B,2013,7:00 AM,138,3:45 PM,205,2742,2487,2716,2409,,,,,,,,
3844,12/9/2020,Verrado Wy,S,Yuma Rd,B,3980,7:00 AM,242,3:45 PM,506,6726,5527,7288,5203,,,,,,,,
4525,8/24/2020,Vulture Mine Rd,N ,Cherokee Ln,B ,2696,11:00 AM,225,1:15 PM,233,2779,2448,2421,2080,,,,,,,,
3457,8/24/2020,Vulture Mine Rd,S ,Vulture Peak Rd,B ,383,10:00 AM,40,1:30 PM,39,296,319,326,353,,,,,,,,
7253,8/24/2020,Vulture Mine Rd,N,Whispering Ranch Rd,B,196,5:15 AM,16,2:15 PM,20,220,243,230,274,,,,,,,,
4526,8/24/2020,Vulture Mine Rd,N ,Wickenburg Rd,B ,184,4:45 AM,18,3:15 PM,14,200,219,225,268,,,,,,,,
7252,8/24/2020,Vulture Peak Rd,E,Vulture Mine Rd,B,25,11:00 AM,12,12:15 PM,2,13,11,19,8,,,,,,,,
3290,10/19/2020,Ward Rd,W,Salome Hwy,B,541,6:30 AM,50,1:45 PM,75,976,737,590,1134,,,,,,,,
7078,7/6/2020,Warner Rd,W,Ellsworth Rd,B,1038,9:45 AM,77,2:00 PM,79,1315,1014,1210,1122,,,,,,,,
3602,,Warner Rd,E ,Sossaman Rd,B ,C,,,,,2370,C,3009,2382,,,,,,,,
3383,9/30/2020,Watermelon Rd,E,Citrus Valley Rd,B,126,9:30 AM,10,4:45 PM,18,103,187,98,111,,,,,,,,
3382,9/30/2020,Watermelon Rd,E,Gila Blvd,B,207,7:15 AM,21,2:00 PM,27,109,107,149,105,,,,,,,,
7055,3/9/2020,Welk Dr,N,Union Hills Dr,B,771,10:45 AM,82,12:15 PM,94,903,1073,732,917,,,,,,,,
4089,3/16/2020,Whispering Oaks Dr,W ,R H Johnson Blvd,B ,1423,10:00 AM,143,12:30 PM,167,1541,2263,1589,1707,,,,,,,,
4521,8/24/2020,Whispering Ranch Rd,E ,Vulture Mine Rd,B ,32,9:30 AM,3,4:00 PM,6,23,26,22,39,,,,,,,,
4707,10/27/2020,Whitman Dr,E ,Gavilan Peak Pkwy,B ,1824,7:00 AM,220,5:15 PM,270,1576,1464,1761,1641,,,,,,,,
4527,8/26/2020,Wickenburg Rd,E,Vulture Mine Rd,B ,427,10:00 AM,60,12:30 PM,34,520,552,379,464,,,,,,,,
3234,11/4/2020,Wier Ave,E,43rd Ave,B,1172,6:45 AM,66,3:15 PM,113,946,1192,1734,952,,,,,,,,
4932,8/3/2020,Williams Dr,W,117th Ave,B,3325,7:15 AM,203,4:45 PM,274,2831,3287,3192,3272,,,,,,,,
7189,5/12/2020,Williams Dr,N,Deer Valley Dr,B,1827,9:00 AM,275,4:00 PM,159,2236,1664,2252,2337,,,,,,,,
4930,8/3/2020,Williams Dr,E,El Mirage Rd,B,4299,7:00 AM,321,4:45 PM,334,3128,3250,3319,3004,,,,,,,,
4805,7/6/2020,Williams Field Rd,W ,Mountain Rd,B ,245,11:00 AM,25,2:45 PM,21,128,108,110,83,,,,,,,,
7051,2/24/2020,Willowbrook Dr,W,107th Ave,B,455,9:45 AM,39,5:00 PM,48,497,677,465,642,,,,,,,,
3072,3/2/2020,Willowcreek Cir,E,99th Ave,B,532,10:30 AM,57,12:15 PM,53,871,902,610,800,,,,,,,,
3071,3/2/2020,Willowcreek Cir,W,99th Ave,B,749,11:00 AM,100,3:45 PM,65,806,885,708,751,,,,,,,,
4727,,Wilson Ave,N,Baseline Rd,B,C,,,,,182,136,118,110,,,,,,,,
3278,8/31/2020,Wilson Ave,S,Baseline Rd,B,48,8:15 AM,11,12:15 PM,4,16,54,220,39,,,,,,,,
3866,9/2/2020,Wilson Ave,N,Old US 80,B,1222,10:45 AM,88,4:45 PM,99,1608,1286,1913,1988,,,,,,,,
3924,11/9/2020,WINTERSBURG RD,N,I-10,B,1683,7:15 AM,350,6:00 PM,112,1534,1589,2465,C,,,,,,,,
3433,7/22/2020,Wintersburg Rd,S,Indian School Rd,B,1268,8:00 AM,89,3:00 PM,97,956,983,1445,1009,,,,,,,,
3377,9/28/2020,Woods Rd,W,SR 85,B,597,5:45 AM,50,4:00 PM,61,546,727,520,521,,,,,,,,
4298,7/28/2020,Yavapai Rd,W,Fort McDowell Rd,B,463,9:30 AM,35,12:15 PM,47,764,1107,881,716,,,,,,,,
2914,12/7/2020,Yuma Rd,E,Citrus Rd,B,7645,11:15 AM,492,5:00 PM,773,9093,7096,6695,6713,,,,,,,,
2933,12/7/2020,Yuma Rd,E,Jackrabbit Tr,B,5757,11:15 AM,408,3:45 PM,603,6044,3315,5388,4737,,,,,,,,
3858,9/8/2020,Yuma Rd,W,Palo Verde Rd,B,1181,11:15 AM,93,12:30 PM,88,938,850,809,637,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
